61.44,61.44th Second frame caption is: a dog running through a sprinch of water in a grassy field with a yellow square in the middle of the frame
61.48000000000001,61.48000000000001th Second frame caption is: a dog running through a spoon of water from a spoon in the air
61.52,61.52th Second frame caption is: a dog running through a sprinch of water in a field of green grass
61.56,61.56th Second frame caption is: a dog running in a field of grass with a spray of water in the air
61.6,61.6th Second frame caption is: a dog running in the grass with a spray of water on it's face
61.64,61.64th Second frame caption is: a dog jumping in the air with a spray of water on it's head
61.68,61.68th Second frame caption is: a dog running in the grass with a spray of water on it's face
61.72,61.72th Second frame caption is: a dog jumping in the air with a spray of water on it's face
61.76,61.76th Second frame caption is: a dog running in the grass with water splashing on it's back legs
61.80000000000001,61.80000000000001th Second frame caption is: a monkey running in the grass with water splashing on it's back legs
61.84,61.84th Second frame caption is: a dog running through a field with water splashing on it's back legs
61.88,61.88th Second frame caption is: a monkey running through a field of green grass with water splashing on its back
61.92,61.92th Second frame caption is: a monkey running through a field of green grass with water splashing around it and trees in the background
61.96,61.96th Second frame caption is: a monkey running through a field of green grass with a yellow frame in the middle of the frame
62.0,62.0th Second frame caption is: a dog running through a field with water splashing on it's back legs
62.04,62.04th Second frame caption is: a dog running through a field with water splashing on it's back legs
62.08,62.08th Second frame caption is: a dog running through a field with water splashing on it's back legs
62.12000000000001,62.12000000000001th Second frame caption is: a dog running through a field with water splashing on it's back legs
62.16000000000001,62.16000000000001th Second frame caption is: a dog running through a field with water splashing on it's back legs
62.2,62.2th Second frame caption is: a dog running through a field with water splashing on it's back legs
62.24,62.24th Second frame caption is: a dog running in a field of grass with water splashing on it's face
62.28,62.28th Second frame caption is: a dog running in a field with water splashing on it's back legs
62.32,62.32th Second frame caption is: a dog running in a field with water splashing on it's back legs
62.36,62.36th Second frame caption is: a dog running in a field with water splashing on it's back legs
62.4,62.4th Second frame caption is: a dog running in a field with water splashing on it's back legs
62.44000000000001,62.44000000000001th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.48000000000001,62.48000000000001th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.52,62.52th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.56,62.56th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.6,62.6th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.64,62.64th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.68,62.68th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.72,62.72th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.76,62.76th Second frame caption is: a dog running in the grass with water splashing on it's back legs
62.80000000000001,62.80000000000001th Second frame caption is: two white tigers playing in water with each other tigers in the video shows the two tigers playing in the water
62.84,62.84th Second frame caption is: a white tiger running through water with the caption in the middle of the image
62.88,62.88th Second frame caption is: two white tigers playing in water with each other tigers in the video shows the two tigers playing in the water
62.92,62.92th Second frame caption is: two white tigers playing in the water with each other tigers in the picture is of two white tigers playing in the water
62.96,62.96th Second frame caption is: a tiger running through water with the caption of the caption in the bottom right corner
63.0,63.0th Second frame caption is: a tiger running through water with the caption of the caption in the bottom right corner
63.04,63.04th Second frame caption is: two tigers in the water with one running through the water and the other running through the water
63.08,63.08th Second frame caption is: two tigers in the water with one of them in the fore and the other tigers in the background
63.12000000000001,"63.12000000000001th Second frame caption is: two tigers playing in water with each other tigers in the background, with a yellow square in the center of the image"
63.16000000000001,63.16000000000001th Second frame caption is: a tiger in the water with its head in the water and another in the water with its
63.2,63.2th Second frame caption is: two tigers playing in the water with each other tigers in the photo is of a tiger playing in the water
63.24,63.24th Second frame caption is: two tigers playing in the water with each other tigers in the background is a yellow square in the center of the image is a
63.28,63.28th Second frame caption is: two tigers playing in water with each other tigers playing in the water with each other tigers
63.32,63.32th Second frame caption is: two tigers playing in water with each other tigers in a zoo in the background is an image of a tiger playing in the water
63.36,63.36th Second frame caption is: two tigers playing in the water with each other tigers in the picture is of a tiger playing in the water
63.4,63.4th Second frame caption is: two tigers playing in the water with one of the tigers looking at the other tigers
63.44000000000001,63.44000000000001th Second frame caption is: two tigers playing in water with each other tigers in a zoo in the background is a yellow square in the center of the image
63.48000000000001,63.48000000000001th Second frame caption is: two zebras playing in water with each other zebras in the picture is of two zebras playing in water with each other
63.52,63.52th Second frame caption is: two zebras splashing in a body of water with a yellow square in the middle of the frame
63.56,63.56th Second frame caption is: two tigers playing in the water with each other tigers in the background is a yellow square
63.6,63.6th Second frame caption is: two tigers playing in the water with each other tigers in the picture is a yellow square in the center of the picture is a
63.64,63.64th Second frame caption is: a tiger in the water with its head in the water and its head in the water
63.68,63.68th Second frame caption is: a tiger in the water with the caption of the caption of the capt
63.72,63.72th Second frame caption is: a tiger in the water with water splashing on it's face and head
63.76,63.76th Second frame caption is: a tiger in the water with the caption of the caption of the capt
63.80000000000001,63.80000000000001th Second frame caption is: a tiger in the water with a yellow square in the middle of the image and a yellow square in the middle of the image
63.84,63.84th Second frame caption is: a tiger in the water with it's head in the water and it's head
63.88,63.88th Second frame caption is: a tiger in the water with a yellow square in the middle of it's face
63.92,63.92th Second frame caption is: a tiger in the water with water splashing on it's face and head
63.96,63.96th Second frame caption is: a tiger in the water with the caption of the caption of the capt
64.0,64.0th Second frame caption is: a tiger in the water with water splashing on it's face and head
64.04,64.04th Second frame caption is: a tiger in the water with the capt that says it's not a tiger
64.08,64.08th Second frame caption is: a tiger in the water with a yellow square in the middle of it's face
64.12,64.12th Second frame caption is: a tiger in the water with a yellow square in the middle of the image and a yellow square in the middle of the image
64.16,64.16th Second frame caption is: a tiger in the water with a yellow square in the middle of the image and a yellow square in the middle of the image
64.2,64.2th Second frame caption is: a car that has been hit by a truck in the middle of a flooded street
64.24,64.24th Second frame caption is: a tiger in the water with a yellow square in the middle of the image and a yellow square in the middle of the image
64.28,64.28th Second frame caption is: a white tiger running through a river with water splashing on it's face
64.32000000000001,64.32000000000001th Second frame caption is: a tiger in the water with a yellow square in the middle of the image and a yellow square in the middle of the image
64.36,64.36th Second frame caption is: a tiger in the water with a yellow square in the middle of it's face
64.4,64.4th Second frame caption is: a tiger in the water with a yellow square in the middle of it's face
64.44,64.44th Second frame caption is: a white tiger in the water with a yellow square in the middle of the frame
64.48,64.48th Second frame caption is: a tiger in the water with the caption of the caption of the capt
64.52,64.52th Second frame caption is: a tiger in the water with its head in the water and it's head in the
64.56,64.56th Second frame caption is: a tiger in the water with a dog in front of it and a dog in the background
64.6,64.6th Second frame caption is: a tiger running through a body of water with the caption of the caption of a tiger running through a body of water
64.64,64.64th Second frame caption is: two zebras splashing in a body of water with a bear in the background
64.68,64.68th Second frame caption is: two zebras running through a body of water with a yellow square in the middle of the frame
64.72,64.72th Second frame caption is: two zebras in the water with one of them running towards the other zebras
64.76,64.76th Second frame caption is: two zebras in the water with one of them running towards the other zebras
64.8,64.8th Second frame caption is: a group of zebras in a body of water with the caption in the middle of the frame
64.84,64.84th Second frame caption is: two zebras in the water with one of them in the middle of the frame
64.88,64.88th Second frame caption is: two zebras playing in the water with each other animals in the picture is a yellow square in the middle of the frame
64.92,64.92th Second frame caption is: two zebras in the water with one of them running towards the other zebras
64.96000000000001,64.96000000000001th Second frame caption is: two zebras playing in the water with each other animals in the picture is a yellow square in the middle of the frame
65.0,65.0th Second frame caption is: two zebras in the water with one zebra in the middle of the frame and one zebra in the middle of the frame
65.04,65.04th Second frame caption is: two zebras in the water with one of them in the middle of the frame
65.08,65.08th Second frame caption is: a zebra splashing through a body of water with a dog in front of it
65.12,65.12th Second frame caption is: a zebra splashing through a body of water with a dog in front of it
65.16,65.16th Second frame caption is: two zebras in the water with one of them in the fore and the other one in the background
65.2,65.2th Second frame caption is: a zebra splashing through a body of water in a zoo in the united states
65.24,65.24th Second frame caption is: a zebra splashing in a pool of water with a dog in the fore of it
65.28,65.28th Second frame caption is: two zebras in the water with a yellow arrow in the middle of the frame
65.32000000000001,65.32000000000001th Second frame caption is: two zebras splashing in a body of water with their heads in the water
65.36,65.36th Second frame caption is: two zebras splashing in a body of water with their heads in the water
65.4,65.4th Second frame caption is: two zebras in the water with a yellow square in the middle of the frame
65.44,65.44th Second frame caption is: two zebras playing in the water with each other zebras in the same picture
65.48,65.48th Second frame caption is: two zebras playing in the water with each other zebra in the picture is of two zebras playing in the water with each
65.52,"65.52th Second frame caption is: a flooded area in the middle of a rural area, with water and trees in the background"
68.56,68.56th Second frame caption is: a hippoel in the water with a yellow square in the middle of the frame
71.52,71.52th Second frame caption is: a hippoo in the water with a yellow square on it's face
71.56,71.56th Second frame caption is: an alligator in the water with a yellow light on it's head and a small yellow
71.60000000000002,71.60000000000002th Second frame caption is: a hippo in the water with a yellow square in the middle of the frame
71.64,71.64th Second frame caption is: a hippoo in the water with a yellow square on it's face
71.68,71.68th Second frame caption is: a hippo in the water with a yellow square in the middle of the frame
71.72,71.72th Second frame caption is: a mana in the water with a yellow square in the middle of the frame and a yellow square in the middle of the frame
71.76,71.76th Second frame caption is: an elephant in the water with a yellow light on it's face and head
71.8,71.8th Second frame caption is: a mana in the water with a yellow square in the middle of the image and a yellow square in the middle of the image
71.84,71.84th Second frame caption is: a large fish in the ocean with a yellow light on it's head and a small
71.88,71.88th Second frame caption is: an elephant in the water with a yellow light on it's face and head
71.92,71.92th Second frame caption is: a fish in the water with a yellow light on it's back and the bottom of the fish's head
71.96000000000002,71.96000000000002th Second frame caption is: a bear swimming in the water with a yellow square in the middle of the frame
72.0,72.0th Second frame caption is: a bear in the water with a yellow square in the middle of the frame and a yellow square in the middle of the frame
72.04,72.04th Second frame caption is: an elephant in the water with a yellow square in the middle of the frame and a yellow square in the middle of the frame
73.2,"73.2th Second frame caption is: an aerial view of a herd of wildes in the oki national park, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki, oki"
75.60000000000002,75.60000000000002th Second frame caption is: two elephants fighting in the wild with each other elephants in the background and a yellow square in the middle
75.64,75.64th Second frame caption is: two elephants touching each other elephant's tu tu tu tu tu tu tu tu tu tu tu tu tu tu tu tu tu
75.68,75.68th Second frame caption is: two elephants touching each other one's tu tu tu tu tu tu tu tu tu tu tu tu tu tu tu tu tu
75.72,75.72th Second frame caption is: two elephants touching each other one's tufful in the middle of the frame
75.96000000000002,75.96000000000002th Second frame caption is: two elephants touching each other one's tufful in the middle of the frame
76.0,76.0th Second frame caption is: two elephants fighting each other elephants are in the same picture of two elephants fighting each other elephants are in the same picture
76.04,"76.04th Second frame caption is: two elephants fighting each other elephants are in the background, and the two elephants are facing each other elephants are in the background"
76.08,"76.08th Second frame caption is: two elephants fighting each other elephants are in the background, and the two elephants are facing each other elephants are in the background"
76.12,76.12th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.16,76.16th Second frame caption is: two elephants fighting each other elephants are in the background and there is an image of two elephants fighting each other elephants are in the
76.2,76.2th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.24,76.24th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.28,76.28th Second frame caption is: two elephants fighting each other elephants are in the background and one elephant is in the fore
76.32000000000002,76.32000000000002th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.36,76.36th Second frame caption is: two elephants fighting each other elephants are facing each other elephants are facing each other elephants
76.4,"76.4th Second frame caption is: two elephants fighting each other elephants are in the background, with a yellow square in the middle of the frame"
76.44,76.44th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.48,76.48th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.52,76.52th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.56,76.56th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.60000000000002,76.60000000000002th Second frame caption is: two elephants fighting each other elephants are in the background and a yellow square is in the middle of the frame
76.64,76.64th Second frame caption is: two elephants playing with each other elephants in the wild in the video shows the two elephants playing with each other elephants
76.84,76.84th Second frame caption is: two elephants playing with each other one's trunk in the middle of the screen
76.88,76.88th Second frame caption is: two elephants playing with each other one's trunk in the middle of the frame
76.92,76.92th Second frame caption is: two elephants playing with each other one's trunk in the middle of the screen
77.4,77.4th Second frame caption is: a deer and a dog in the grass next to a body of water with trees in the background
79.0,79.0th Second frame caption is: a deer and a dog running in a pond with a duck in it's mouth
79.04,79.04th Second frame caption is: a deer and a dog in the water with a yellow frame in the middle of the frame
79.08,79.08th Second frame caption is: a deer and a dog standing in a pond with a yellow line in the middle of the frame
79.12,79.12th Second frame caption is: a deer and a dog standing in a body of water with trees in the background
79.16,79.16th Second frame caption is: a deer and a dog in the water with a yellow square in the middle of the frame
79.2,79.2th Second frame caption is: a deer and a dog standing in the middle of a lake with water in the background
79.24,79.24th Second frame caption is: a deer and a dog in a body of water with trees and bushes in the background
79.28,79.28th Second frame caption is: a deer running in the water with another deer running in the water in the background
79.32000000000002,79.32000000000002th Second frame caption is: a deer jumping into a body of water with a yellow square in the middle of the frame
79.36,79.36th Second frame caption is: a deer jumping into a body of water with a yellow frame in the middle of the frame
79.4,79.4th Second frame caption is: a deer jumping into a body of water with a yellow frame in the middle of the frame
79.44,79.44th Second frame caption is: a deer running across a body of water with a yellow square in the middle of the frame
79.48,79.48th Second frame caption is: a deer running across a body of water with a yellow square in the middle of the frame
79.52,79.52th Second frame caption is: a deer running in the water with a yellow square in the middle of the frame
79.56,79.56th Second frame caption is: a deer running in the water with a yellow square in the middle of the frame
79.60000000000002,79.60000000000002th Second frame caption is: a deer that is walking through a body of water in the middle of a lake
79.64,79.64th Second frame caption is: a deer running through a body of water with a yellow square in the middle of the frame
79.68,79.68th Second frame caption is: a deer running in the water with a yellow square in the middle of the frame
79.72,79.72th Second frame caption is: a deer standing in a body of water with a yellow square in the middle of the frame
79.76,79.76th Second frame caption is: a deer in the water with a yellow square in the middle of it's face
79.84,79.84th Second frame caption is: a deer running in the water with a yellow square in the middle of the frame
81.44,81.44th Second frame caption is: a lion and a lion cub in the middle of a photo of a lion and a cub in the middle of a picture of
82.64,82.64th Second frame caption is: a dog running in the water with a frurd in it's mouth
82.68,82.68th Second frame caption is: a dog splashing in a body of water with a stick in it's mouth
82.72,82.72th Second frame caption is: a dog splashing in a body of water with a yellow square in the middle of the frame
82.76,82.76th Second frame caption is: a dog splashing in a body of water with a yellow square in the middle of the frame
82.8,82.8th Second frame caption is: a crocodile in the water with the caption of the caption of the caption
82.84,82.84th Second frame caption is: a crocodile in the water with a yellow square in the middle of it's mouth
82.88,82.88th Second frame caption is: a bird flying over a body of water in the middle of a body of water
82.92,82.92th Second frame caption is: a dog splashing in a body of water with grass and weeds in the background
82.96000000000002,82.96000000000002th Second frame caption is: a dog in the water with water splashing around it's head and body
83.0,83.0th Second frame caption is: a crocodile in the water with the caption of the caption of the caption
83.04,83.04th Second frame caption is: a crocodile in the water with water splashing around it's head and body
83.08,83.08th Second frame caption is: a crocodile in the water with the caption of the caption of the capt
83.12,83.12th Second frame caption is: a crocodile in the water with water splashing around it's head and body
83.16,83.16th Second frame caption is: a crocodile in the water with the caption of the caption of the capt
84.52,84.52th Second frame caption is: an aerial view of a flooded area in the amazon river in the amazon state of brazil
97.12,97.12th Second frame caption is: a bird sitting on top of a rock in the middle of a field with palm trees in the background
101.8,101.8th Second frame caption is: a che che che che che che che che che che che che che che che che che che che che che che che che
106.4,106.4th Second frame caption is: two che che che che che che che che che che che che che che che che che
110.08,110.08th Second frame caption is: a field with grass and a yellow light in the middle of the picture is a field with grass and a yellow light in the
110.84,110.84th Second frame caption is: a field of grass with a yellow light in the middle of the image and a yellow light in the middle of the image
110.88,110.88th Second frame caption is: a field of grass with a yellow light in the middle of the image and a yellow light in the middle of the image
110.92,110.92th Second frame caption is: a field of grass with a yellow light in the middle of the image and a yellow light in the middle of the image
110.96000000000002,110.96000000000002th Second frame caption is: a field with grass and flowers in the middle of the image is a yellow glow
111.0,111.0th Second frame caption is: a field of grass with a yellow light in the middle of the image and a yellow light in the middle of the image
111.04,111.04th Second frame caption is: a field of grass with a yellow sky in the background and a yellow sky in the background
111.08,111.08th Second frame caption is: a field of grass with a yellow light in the middle of the image is a field of grass with a yellow light in the
111.12,111.12th Second frame caption is: a field of grass with a yellow light in the middle of the field and a yellow light in the middle of the field
111.16,"111.16th Second frame caption is: a field of grass with a yellow light in the middle of the field, and a yellow light in the middle of the field"
111.2,111.2th Second frame caption is: a field of grass with a yellow light in the middle of the image and a yellow light in the middle of the image
111.24000000000002,111.24000000000002th Second frame caption is: a field of grass with a yellow light in the middle of the picture and a yellow light in the middle of the picture
111.28,"111.28th Second frame caption is: a field of grass with a yellow light in the middle of the field, and a yellow light in the middle of the field"
111.32000000000002,111.32000000000002th Second frame caption is: a field of grass with a yellow sky in the background and a yellow sky in the background
111.36,111.36th Second frame caption is: a field of grass with a yellow light in the middle of the image is a field of grass with a yellow light in the
111.4,111.4th Second frame caption is: a field of grass with a yellow light in the middle of the image is a field of grass with a yellow light in the
111.44,111.44th Second frame caption is: a field of grass with a yellow light in the middle of the field and a yellow light in the middle of the field
111.48,111.48th Second frame caption is: a field of grass with a yellow light in the background and a black and white photo of a field of grass with a yellow
111.52,111.52th Second frame caption is: a group of birds flying in the air over a field of tall grass at night time
111.56,111.56th Second frame caption is: a group of birds flying in the air over a field of tall grass at night time
111.60000000000002,111.60000000000002th Second frame caption is: a group of birds flying over a field of grass at night with a yellow light in the background
111.64,111.64th Second frame caption is: a flock of birds flying over a field of grass in the evening light is in the background
111.68,111.68th Second frame caption is: a group of birds flying over a field of grass at night with a yellow light in the background
111.72,111.72th Second frame caption is: a flock of birds flying over a field of grass at night with the moon in the background
111.76,111.76th Second frame caption is: a flock of birds flying over a field at night with the moon in the background
111.8,111.8th Second frame caption is: a flock of birds flying over a field of grass at night with a yellow light in the background
111.84,111.84th Second frame caption is: a flock of birds flying over a field of grass in the dark night of the day
111.88,111.88th Second frame caption is: a group of birds flying in the air over a field of grass at night time
111.92,111.92th Second frame caption is: a flock of birds flying over a field of grass in the evening light is shining on the ground
111.96000000000002,111.96000000000002th Second frame caption is: a flock of birds flying over a field of grass at night with a yellow light in the background
112.0,112.0th Second frame caption is: a flock of birds flying in the air over a field of tall grass at night time
112.04,112.04th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.08,112.08th Second frame caption is: a flock of birds flying over a field of grass at night with a yellow light in the background
112.12,112.12th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.16,112.16th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.2,112.2th Second frame caption is: a flock of birds flying over a field of grass at night with a yellow sky in the background
112.24000000000002,112.24000000000002th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.28,112.28th Second frame caption is: a flock of birds flying over a field of grass in the evening light is in the background
112.32000000000002,112.32000000000002th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.36,112.36th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.4,112.4th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.44,112.44th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.48,112.48th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at sunset
112.52,112.52th Second frame caption is: a flock of birds flying over a field of grass at night with a yellow light in the background
112.56,112.56th Second frame caption is: a flock of birds flying in the air over a field of tall grass at night time
112.60000000000002,112.60000000000002th Second frame caption is: a flock of birds flying in the air over a field of tall grass at night time
112.64,112.64th Second frame caption is: a flock of birds flying over a field of grass at night with the sun setting in the background
112.68,112.68th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at sunset
112.72,112.72th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.76,"112.76th Second frame caption is: a flock of birds flying over a field of grass in the evening light, with a dark orange sky in the background"
112.8,112.8th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
112.84,112.84th Second frame caption is: a flock of birds flying over a field at night with a full moon in the background
112.88,112.88th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
112.92,112.92th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
112.96000000000002,112.96000000000002th Second frame caption is: a flock of birds flying over a field at night with a full moon in the background
113.0,113.0th Second frame caption is: a flock of birds flying in the air over a field of tall grass at night time
113.04,113.04th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at sunset
113.08,113.08th Second frame caption is: a flock of birds flying over a field at night with a full moon in the background
113.12,113.12th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.16,113.16th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.2,113.2th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at night
113.24000000000002,113.24000000000002th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
113.28,113.28th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
113.32000000000002,113.32000000000002th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at sunset
113.36,113.36th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
113.4,113.4th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.44,113.44th Second frame caption is: a flock of birds flying in the air over a grassy plain field at night time
113.48,113.48th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.52,113.52th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at night
113.56,113.56th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.60000000000002,113.60000000000002th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
113.64,113.64th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.68,113.68th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
113.72,113.72th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at night
113.76,113.76th Second frame caption is: a flock of birds flying in the air over a field of tall grass at sunset
113.8,113.8th Second frame caption is: a flock of birds flying in the air over a grassy plain plain plain plain area
113.84,113.84th Second frame caption is: a flock of birds flying in the air over a grassy plain plain area at night
113.88,113.88th Second frame caption is: a flock of birds flying in the air over a grassy plain plain plain plain plain plain plain plain plain plain plain plain plain plain
113.92,113.92th Second frame caption is: a flock of birds flying in the air over a grassy plain plain plain plain area
113.96000000000002,113.96000000000002th Second frame caption is: a flock of birds flying in the air over a grassy plain plain plain plain area
114.0,114.0th Second frame caption is: a flock of birds flying in the air over a grassy plain plain plain plain plain plain plain plain plain plain plain plain plain plain
114.04,114.04th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
114.08,114.08th Second frame caption is: a flock of birds flying in the air over a field of grass at night time
114.12,114.12th Second frame caption is: a flock of birds flying in the air over a grassy plain plain plain plain area
114.16,114.16th Second frame caption is: the sun setting over a field with birds flying in the air and in the air
