18.04,18.04th Second frame caption is: a knife on top of a wooden box with a knife stuck to the top of the box
18.080000000000005,18.080000000000005th Second frame caption is: a knife that is on top of a wooden block with a knife in the middle of it
18.12,18.12th Second frame caption is: a knife on top of a wooden block with a knife in the middle of it
18.16,18.16th Second frame caption is: a knife that is on top of a wooden block with a knife in the middle of it
18.2,18.2th Second frame caption is: a knife that is on top of a block of wood and a knife that is on top of a block of wood
18.240000000000006,18.240000000000006th Second frame caption is: a knife that is on top of a block of wood and a knife that is on top of a block of wood
18.28,18.28th Second frame caption is: a knife on top of a block of wood with a knife in the middle of the block
18.32,18.32th Second frame caption is: a knife on top of a block of wood with a knife in the middle of the block
18.36,18.36th Second frame caption is: a knife on a block of wood with a knife in the middle of the block
18.400000000000006,18.400000000000006th Second frame caption is: a knife on a block of wood with a knife in the middle of the block
18.44,18.44th Second frame caption is: a knife on a block of wood with a knife in the middle of the block
18.48,18.48th Second frame caption is: a knife on top of a block of wood with a knife sticking out of it
18.52,18.52th Second frame caption is: a knife on top of a block of wood with a knife in the middle of the block
18.56,18.56th Second frame caption is: a knife being cut into a piece of wood with a knife in the middle of the blade
18.6,18.6th Second frame caption is: a knife being cut into a piece of meat with a knife in the middle of the knife
18.64,18.64th Second frame caption is: a knife being cut in half with a knife in the other side of the knife
18.68,18.68th Second frame caption is: a knife being cut into a piece of meat with a knife in the middle of the knife
18.72,18.72th Second frame caption is: a knife and a knife blade on a black background with a black and white background
18.76,18.76th Second frame caption is: a knife and a knife blade on a black background - knife stock videos & royalty - free footage
18.8,18.8th Second frame caption is: a knife and a knife blade on a black background stock footage footage stock footage stock footage stock footage
18.84,18.84th Second frame caption is: a man in the kitchen with a knife in his hand and a knife in his other hand
19.84,19.84th Second frame caption is: a person cutting a piece of meat on a cutting board with a knife in the background
20.48,20.48th Second frame caption is: a red pepper being cut into a piece of meat on a wooden cutting board with a knife in the background
20.56,20.56th Second frame caption is: a red pepper being sliced into two pieces of meat on a wooden cutting board with a knife in the background
20.6,20.6th Second frame caption is: a piece of meat on a cutting board with tomatoes and a knife in the background
20.64,20.64th Second frame caption is: a person cutting a red pepper on a cutting board with a knife in their hand
20.68,20.68th Second frame caption is: someone cutting a red pepper on a wooden cutting board with a knife in the background
20.72,20.72th Second frame caption is: a person cutting a red pepper on a cutting board with a knife in the background
20.76,20.76th Second frame caption is: a person cutting a red pepper on a cutting board with a knife in the background
20.8,20.8th Second frame caption is: a person cutting a tomato on a cutting board with a knife and a knife in the background
20.84,20.84th Second frame caption is: someone cutting a tomato on a cutting board with a knife and a piece of meat in the background
20.88,20.88th Second frame caption is: a person cutting a red pepper on a cutting board with a knife in the background
20.92,20.92th Second frame caption is: someone cutting a red heart shaped object on a cutting board with a knife in the background
21.080000000000005,21.080000000000005th Second frame caption is: a person cutting a red heart shaped object on a wooden cutting board with a knife
21.12,21.12th Second frame caption is: a person cutting a tomato on a cutting board with a knife and a piece of meat in the background
21.16,21.16th Second frame caption is: a person cutting carrots on a cutting board with a pair of scissors in front of them
21.2,21.2th Second frame caption is: a teddy bear sitting on a table with a red scarf around it's neck
21.240000000000006,21.240000000000006th Second frame caption is: a white background with a white background and a white background with a white background and a black background with a white background and a
21.28,21.28th Second frame caption is: a group of people walking down a busy street in a busy city with lots of people walking down the street
21.32,21.32th Second frame caption is: a group of people standing in a room with many tables and people sitting at tables
21.36,21.36th Second frame caption is: a restaurant with people eating at tables and a man standing in the middle of the room
22.12,22.12th Second frame caption is: people in a restaurant with food on the counter and a man in a white shirt standing in front of the counter
22.96,22.96th Second frame caption is: a group of people standing in a kitchen with a chef in the middle of the photo
23.0,23.0th Second frame caption is: a group of people standing around a counter in a restaurant with a chef in the background
23.04,23.04th Second frame caption is: a group of people in a room with lights on the ceiling and curtains hanging from the ceiling
23.080000000000005,23.080000000000005th Second frame caption is: some clothes hanging on a clothes rack in a room with clothes hanging on a clothes rack
23.12,23.12th Second frame caption is: a person in a room with a light on the ceiling and curtains hanging from the ceiling
23.16,23.16th Second frame caption is: a person in the back of a car with a light shining on the side of the car
23.2,23.2th Second frame caption is: a person standing in front of a window with curtains hanging from the top of the window
23.240000000000006,23.240000000000006th Second frame caption is: a man in a white shirt looking out the window of a bus at night time
23.28,23.28th Second frame caption is: a person holding a piece of paper in front of a window with curtains hanging from the ceiling
23.32,23.32th Second frame caption is: a person holding a piece of paper in front of a white sheet of paper on a table
23.36,23.36th Second frame caption is: a person holding a piece of paper in front of a white sheet of paper hanging from the ceiling
23.400000000000006,23.400000000000006th Second frame caption is: a person holding a piece of paper in front of a table with papers on it
23.44,23.44th Second frame caption is: a person in a room with paper hanging from the ceiling and hanging from the ceiling
23.48,23.48th Second frame caption is: a person sitting at a table with papers hanging from the ceiling and hanging from the ceiling
23.52,23.52th Second frame caption is: a table with paper hanging from it's sides and hanging from it's sides
23.56,23.56th Second frame caption is: a person in a room with clothes hanging from the ceiling and clothes hanging from the ceiling
23.6,23.6th Second frame caption is: a man sitting at a table with food in front of him and a woman standing next to him
23.64,23.64th Second frame caption is: a man sitting at a table in a restaurant with a woman standing next to him
23.68,23.68th Second frame caption is: a man standing in front of a counter in a restaurant with food on the counter
23.72,23.72th Second frame caption is: a man sitting at a table in a restaurant with a plate of food in front of him
23.76,23.76th Second frame caption is: a man sitting at a table in a restaurant with food on the table and a man standing in front of the table
23.8,23.8th Second frame caption is: a man standing in front of a counter in a restaurant with food on the counter
23.84,23.84th Second frame caption is: a man sitting at a table in front of a counter with food and drinks on it
23.88,23.88th Second frame caption is: a man standing in front of a counter with a plate of food in front of him
23.92,23.92th Second frame caption is: a man standing in front of a counter in a restaurant with food on the counter
23.96,23.96th Second frame caption is: a man standing at a counter in a restaurant with a plate of food in front of him
24.0,24.0th Second frame caption is: a man in a restaurant setting a plate of food in a restaurant setting a plate of food in a restaurant setting
24.44,24.44th Second frame caption is: a man in a chef's uniform and a man in a chef's uniform
24.48,24.48th Second frame caption is: a man in a chef's uniform eating a piece of food with a spoon
24.52,24.52th Second frame caption is: a man in a white shirt eating a piece of food with a fork in his mouth
24.560000000000006,24.560000000000006th Second frame caption is: a man in a chef's uniform eating a piece of food with a fork
24.6,24.6th Second frame caption is: a man in a white shirt and tie eating a piece of food in a restaurant
24.64,24.64th Second frame caption is: a man in a white shirt and tie eating a piece of cake with a knife
24.68,24.68th Second frame caption is: a man in a white shirt and tie eating a piece of paper while another man looks on
24.72,24.72th Second frame caption is: a man in a white shirt and tie eating a piece of cake while another man looks on
24.76,24.76th Second frame caption is: a man in a white shirt and a man in a white shirt eating a piece of food
24.8,24.8th Second frame caption is: a man in a white shirt and tie with another man in a white shirt and tie
24.84,24.84th Second frame caption is: a man in a white shirt and tie with another man in a white shirt and tie
24.88,24.88th Second frame caption is: a man in a white shirt and tie looking at another man in a white shirt
24.92,24.92th Second frame caption is: a man in a white shirt and tie with another man in a white shirt and tie
24.96,24.96th Second frame caption is: a man and a woman looking at something on a computer screen in a room with a green wall in the background
25.240000000000006,25.240000000000006th Second frame caption is: a room with lots of furniture and a lot of stuff on the floor in the middle of the room
26.560000000000006,26.560000000000006th Second frame caption is: a man in a kitchen talking to a man in a white chef's uniform
26.6,26.6th Second frame caption is: a man in a kitchen talking to another man in a white shirt and black pants
26.64,26.64th Second frame caption is: two men in a kitchen talking to each other men who are standing in the background
26.68,"26.68th Second frame caption is: two men in a kitchen, one is talking to the other man in the kitchen"
26.72,26.72th Second frame caption is: two men in a kitchen talking to each other men who are standing in the background
27.8,27.8th Second frame caption is: two men standing in a kitchen and one is holding a plate with food on it
27.84,27.84th Second frame caption is: two men in a kitchen with one pointing at the other man in a white shirt
27.88,27.88th Second frame caption is: two men in a kitchen talking to each other men who are standing in the kitchen
27.92,27.92th Second frame caption is: two men in a kitchen talking to each other men in the kitchen of a restaurant
27.96,"27.96th Second frame caption is: two men in a kitchen, one pointing at the camera and the other pointing at the camera"
28.0,28.0th Second frame caption is: two men in a kitchen with plates on the counter and one man holding a knife
28.04,28.04th Second frame caption is: a man in a white shirt and a man in a white shirt in a kitchen
28.080000000000005,28.080000000000005th Second frame caption is: a man in a white shirt and a man in a white shirt in a kitchen
28.12,28.12th Second frame caption is: a man in a white shirt and a man in a white shirt in a kitchen
28.16,28.16th Second frame caption is: a man in a kitchen with a knife and a plate of food in front of him
28.2,28.2th Second frame caption is: a man in a white shirt and a man in a white shirt standing in front of a
28.240000000000006,28.240000000000006th Second frame caption is: a man in a white shirt and a man in a white shirt in a kitchen
28.28,28.28th Second frame caption is: a man cooking in a kitchen with another man in a white shirt in the background
28.32,28.32th Second frame caption is: a man in a white shirt and a white shirt standing in front of a kitchen
29.04,29.04th Second frame caption is: a man in a white shirt and a man in a white shirt in a kitchen
29.080000000000005,29.080000000000005th Second frame caption is: a man in a white shirt and a man in a white shirt in a kitchen
29.12,29.12th Second frame caption is: a man in a white shirt and a man in a white shirt and a man in a white shirt in a white shirt and
29.16,29.16th Second frame caption is: a man in a kitchen with a knife in his hand and another man in a white shirt behind him
29.2,29.2th Second frame caption is: a man in a white shirt and a man in a white shirt and a man in a
29.240000000000006,29.240000000000006th Second frame caption is: a man in a white shirt and tie standing next to a man in a white shirt
29.28,29.28th Second frame caption is: a man in a white shirt and tie standing in front of a counter in a restaurant
29.32,29.32th Second frame caption is: a man in a white shirt and tie standing next to another man in a white shirt and tie
29.36,29.36th Second frame caption is: a man in a suit and tie standing next to another man in a suit and tie
29.400000000000006,29.400000000000006th Second frame caption is: a man in a suit and tie standing next to another man in a suit and tie
29.44,29.44th Second frame caption is: a man in a white shirt and tie standing next to another man in a white shirt
29.48,29.48th Second frame caption is: a man in a white shirt and tie standing next to another man in a white shirt
29.52,29.52th Second frame caption is: a man in a white shirt and tie standing next to another man in a white shirt
29.560000000000006,29.560000000000006th Second frame caption is: a man in a white shirt and tie standing next to another man in a white shirt
30.0,30.0th Second frame caption is: a man in a white shirt and tie standing next to another man in a white shirt
30.04,"30.04th Second frame caption is: two men in the back of a bus, one is talking to the other man"
30.080000000000005,"30.080000000000005th Second frame caption is: two men sitting in the back of a bus, one is talking to the other man"
30.12,"30.12th Second frame caption is: two men in the back of a bus, one is looking at the camera and the other"
30.16,30.16th Second frame caption is: two men in a bus with one man looking at the camera and the other man looking at the camera
30.2,30.2th Second frame caption is: two men in a bus with one man looking at the camera and the other man looking at the camera
30.240000000000006,30.240000000000006th Second frame caption is: two men on a bus with one man in the back of the bus and the other man in the back of the bus
30.28,30.28th Second frame caption is: two men on a bus with one man in the middle of the bus and the other man in the middle of the bus
30.44,30.44th Second frame caption is: a group of people inside of a bus with a man in the middle of the bus
30.48,30.48th Second frame caption is: a group of people standing around a table in a restaurant with a chef in the background
30.52,30.52th Second frame caption is: a group of people inside of a bus with a man in the middle of the bus
30.84,30.84th Second frame caption is: a person holding a plate of food in front of a tv screen with a picture of a lobster on it
31.2,31.2th Second frame caption is: a person eating food on a plate in front of a tv screen with a man looking at a plate of food on the screen
31.240000000000006,31.240000000000006th Second frame caption is: a man eating a piece of pizza on a plate with a fork in front of him
31.28,31.28th Second frame caption is: a man eating a piece of pizza on a plate with a fork in front of him
31.32,31.32th Second frame caption is: a man eating a piece of pizza on a plate with a fork in front of him
31.36,31.36th Second frame caption is: a person eating food on a plate in front of a tv screen with a man in the background
31.400000000000006,31.400000000000006th Second frame caption is: a person holding a plate with a piece of pizza on it in front of a tv screen
31.44,31.44th Second frame caption is: a person holding a plate with a piece of pizza on it in front of a tv screen
31.48,31.48th Second frame caption is: a man holding a plate with a piece of pizza on it in front of a tv screen
31.52,31.52th Second frame caption is: a man holding a plate with a piece of pizza on it in front of him
31.560000000000006,31.560000000000006th Second frame caption is: a man holding a plate with a piece of pizza on it in front of a tv screen
31.6,31.6th Second frame caption is: a person in a kitchen with a plate of pizza on the side of the table
31.64,31.64th Second frame caption is: a person in a kitchen with a plate of pizza on it's side and a person holding a plate with a piece of
31.68,31.68th Second frame caption is: a person in a kitchen with a plate of food on the counter and a person holding a plate with a piece of pizza
31.720000000000006,31.720000000000006th Second frame caption is: a person in a kitchen with a plate of food on the counter and a person holding a plate with a piece of pizza
31.76,31.76th Second frame caption is: a person holding a plate with a piece of pizza on it and another person holding a plate with a piece of pizza on it
31.8,31.8th Second frame caption is: a person putting a piece of pizza on a plate in a kitchen with a knife and a plate of pizza in front of him
31.84,31.84th Second frame caption is: a person in a kitchen with a plate of food on the counter and a person holding a plate of food
32.04,32.04th Second frame caption is: a person in a kitchen with a pan of pies in front of a stove
32.08,32.08th Second frame caption is: a person in a kitchen cooking food in a large pan on a large pan on a stove
32.12,32.12th Second frame caption is: a person holding a pan of pies in front of an oven that is full of pies
32.160000000000004,32.160000000000004th Second frame caption is: a person holding a pan of food in front of an oven with pizzas in it
32.2,32.2th Second frame caption is: a person holding a pan of food in front of an oven with a lot of pies in it
32.24,32.24th Second frame caption is: a person holding a pan of food in front of an oven with pizzas in it
32.28,32.28th Second frame caption is: a person holding a pan of food in front of an oven with other pans of food in the background
32.32,32.32th Second frame caption is: a person holding a tray of pies in front of an oven with other pies in the background
32.36,32.36th Second frame caption is: a person putting food into a pan of pies in a commercial kitchen stock footage
32.4,32.4th Second frame caption is: a person holding a tray of food in front of a stove with other pans of food in the background
32.44,32.44th Second frame caption is: a person holding a tray of food in front of a kitchen with many pans of food on it
32.480000000000004,32.480000000000004th Second frame caption is: a person in a kitchen with a pan of food on a tray in front of a stove
